date,mean_PE,std_PE
2020-05-11,0.9777644142991134,0.017195556760115246
2020-05-16,0.9775362358327603,0.01839644775289005
2020-05-21,0.976116370063348,0.026647391287737448
2020-05-26,0.9749479765783005,0.028562621389537034
2020-05-31,0.9741021614638672,0.029627997176971715
2020-06-05,0.9783708262807723,0.020256500242388873
2020-06-10,0.9756362368329821,0.0213938322661434
2020-06-15,0.9745823857883565,0.021950728610124887
2020-06-20,0.982071842809091,0.016858627008500528
2020-06-25,0.9850149458287916,0.01375891816376229
2020-06-30,0.9797045737306708,0.0190544449470467
2020-07-05,0.9804662224467794,0.018714038898425364
2020-07-10,0.9813993321712161,0.016169607782769962
2020-07-15,0.9855809252831695,0.008975936632168094
2020-07-20,0.9873681522811812,0.009956191215158632
2020-07-25,0.9847134481189527,0.012952699927925707
2020-07-30,0.9791392766680229,0.014433393196020465
2020-08-04,0.9766331817281869,0.01896953666229748
2020-08-09,0.975358000311747,0.01223870448127811
2020-08-14,0.9782858651124803,0.011446585857387677
2020-08-19,0.9790389249458668,0.009368004760305453
2020-08-24,0.9768220035107978,0.009286339950586874
2020-08-29,0.9731310224240426,0.008367506332154726
2020-09-03,0.9719057371794,0.010102186926463285
2020-09-08,0.9807155538455782,0.008923123151049707
2020-09-13,0.9832959903035356,0.008688444291620138
2020-09-18,0.9837313055253364,0.010953525949333114
2020-09-23,0.9881860433633716,0.008036957922294963
2020-09-28,0.9883424412143869,0.00894353024721463
2020-10-03,0.992917088500407,0.0054116545598843395
2020-10-08,0.992690925075338,0.003429549017529753
2020-10-13,0.9922776588642015,0.004875078909179905
2020-10-18,0.9876155512276836,0.008463234261126083
2020-10-23,0.9849134453339385,0.005784795153460925
2020-10-28,0.9829527268851859,0.007267548690441985
2020-11-02,0.9840050053993492,0.006293421589870793
2020-11-07,0.9857705159002002,0.00679229113776106
2020-11-12,0.9877022833784738,0.007045566406570375
2020-11-17,0.9876153262245039,0.007135780701179204
2020-11-22,0.9865456941048545,0.01066508187829451
2020-11-27,0.9852165054225618,0.014313734243539954
2020-12-02,0.9893238945966015,0.011091834692095423
2020-12-07,0.9885432221089725,0.010763990553532237
2020-12-12,0.9861431080545614,0.012425191538900818
2020-12-17,0.9857954669098121,0.00877855345949021
2020-12-22,0.9881847350228201,0.007279838278556787
2020-12-27,0.990271836012224,0.007328538396927623
2021-01-01,0.9882448174567015,0.00797370723752722
2021-01-06,0.9915094519964621,0.005663926599921619
2021-01-11,0.9901388264307446,0.0034266415877040922
2021-01-16,0.9901424757070171,0.006416709342382989
2021-01-21,0.9914398372151255,0.00694635492427774
2021-01-26,0.9884626115180961,0.006858213605111939
2021-01-31,0.9907540380390358,0.006310217498346679
2021-02-05,0.9916306160298367,0.005923757138573426
2021-02-10,0.9876368222833735,0.010454693795502103
2021-02-15,0.9822301933233252,0.013032854300217458
2021-02-20,0.9842112887050152,0.014551421362018022
2021-02-25,0.9862316643473517,0.013535453039359041
2021-03-02,0.9889210070176131,0.009246065463387567
2021-03-07,0.9905202363647749,0.005572039380307694
2021-03-12,0.9889156311083018,0.0058995712630041984
2021-03-17,0.9876345345470428,0.007819029405824915
2021-03-22,0.9858168291155651,0.009984524561428804
2021-03-27,0.9845092883279112,0.01137647532682638
2021-04-01,0.9800661500953056,0.01614489859403699
2021-04-06,0.9789082625058887,0.019583292902728883
2021-04-11,0.9821874119373298,0.01692132290552305
2021-04-16,0.986547381499168,0.010526494015467121
2021-04-21,0.9879580939000933,0.007552921562638267
2021-04-26,0.9801572392502783,0.009469945581849881
2021-05-01,0.9859376523414537,0.00789632743134311
2021-05-06,0.9865149303437948,0.007367168263125798
2021-05-11,0.9840813821018083,0.012428238790294106
2021-05-16,0.9804805453493712,0.015195466912026943
2021-05-21,0.9867214033354857,0.009488927776795681
2021-05-26,0.9836333023006028,0.013261258154272468
2021-05-31,0.9791126284895859,0.010991325015105498
2021-06-05,0.9778746594619271,0.010671011831485205
2021-06-10,0.9835761642695886,0.006863432046675583
2021-06-15,0.9860772755822594,0.005364690840892881
2021-06-20,0.9848969819937955,0.008946857713009357
2021-06-25,0.9808489333700137,0.01227553761193674
2021-06-30,0.9846125673671408,0.00938782201266146
2021-07-05,0.988065899689232,0.008162773884022732
2021-07-10,0.9918567412433579,0.0072572600879447875
2021-07-15,0.9914013393807545,0.005465724668368246
2021-07-20,0.9862059137856048,0.008187415279946635
2021-07-25,0.9868874918883751,0.008338005704723091
2021-07-30,0.9821437057592893,0.012313546136229118
2021-08-04,0.9798719190416945,0.015633821780117924
2021-08-09,0.980141224845544,0.016254472655215402
2021-08-14,0.9829113014049979,0.012810484342850356
2021-08-19,0.9888874831438299,0.006958242998877442
2021-08-24,0.988330276794449,0.00813925454334153
2021-08-29,0.9912473797133697,0.00363270030395525
2021-09-03,0.9903241295867466,0.005433574408370824
2021-09-08,0.991955436431401,0.0024878203512837755
2021-09-13,0.987535176804971,0.006538157579411254
2021-09-18,0.9881960604310887,0.005329875884175211
2021-09-23,0.9877471070136561,0.006424887485355717
2021-09-28,0.9856035051508167,0.010623987008832374
2021-10-03,0.9896362945723625,0.004639686383348401
2021-10-08,0.9876017637778065,0.0030771981389386706
2021-10-13,0.9818852093540856,0.011299837951317965
2021-10-18,0.9808654989610431,0.018049512527017943
2021-10-23,0.9811783629866663,0.020054710195410986
2021-10-28,0.98047953877206,0.02575290815048602
2021-11-02,0.983192460722191,0.02132347737658198
2021-11-07,0.98316786270006,0.02244972347551716
2021-11-12,0.984553345880582,0.01630381594891707
2021-11-17,0.9830544203095823,0.018217755919590718
2021-11-22,0.9809278776923306,0.019821691024915128
2021-11-27,0.9837185658144136,0.010622416728410172
2021-12-02,0.9857167922252817,0.007691056533356763
2021-12-07,0.984827248021972,0.008127958798094278
2021-12-12,0.987176100835978,0.007215862262744103
2021-12-17,0.9866891084365801,0.007241026445669823
2021-12-22,0.983091096646104,0.01370305700534026
2021-12-27,0.9797508377119893,0.016063674652704547
2022-01-01,0.9783569853465344,0.017222450273899213
2022-01-06,0.9796628770939079,0.016810123448825695
2022-01-11,0.978923539821096,0.024180811099494666
2022-01-16,0.9762542552119386,0.018751246662087273
2022-01-21,0.9783522760990808,0.02351552980124362
2022-01-26,0.9812431265077143,0.018307278944992064
2022-01-31,0.9844543592270335,0.015493295930546104
2022-02-05,0.9827303305308897,0.0147788094102246
2022-02-10,0.9851913423357403,0.013204774169231806
2022-02-15,0.9849304130681712,0.01801175946142978
2022-02-20,0.9860422748195828,0.015629881332792684
2022-02-25,0.9865311760841,0.011676200801711735
2022-03-02,0.9877085208489985,0.007594254978033118
2022-03-07,0.9899757786840047,0.004101355390836527
2022-03-12,0.9884845769405759,0.006441584241483749
2022-03-17,0.9866689045954848,0.008653816191921987
2022-03-22,0.978085939209856,0.01468143827089278
2022-03-27,0.9790630164720118,0.013891206003336655
2022-04-01,0.9847608240574067,0.009097681363754846
2022-04-06,0.9838031725833637,0.010660348441811036
2022-04-11,0.9772646892113965,0.014286583464429296
2022-04-16,0.9822863634925302,0.01510687565430516
2022-04-21,0.9769295897808888,0.025555062773166035
2022-04-26,0.977427644560086,0.017445276739100866
2022-05-01,0.9826087556311689,0.009821428720494721
2022-05-06,0.9837162301320889,0.011756220281114546
2022-05-11,0.9865715271092185,0.00897454347659627
2022-05-16,0.9891276832193163,0.006805409195412817
2022-05-21,0.9876883579713589,0.007074748757213956
2022-05-26,0.9838748305543422,0.008101383161734718
2022-05-31,0.9790631319512823,0.007093503685390679
2022-06-05,0.9845406182594006,0.01035440013286038
2022-06-10,0.9818791549082738,0.009289053320688592
2022-06-15,0.9853804607589285,0.011265390169886385
2022-06-20,0.9866611916479276,0.011093859873727397
2022-06-25,0.988161883419435,0.013287520246832713
2022-06-30,0.9884611767985773,0.011559168516904427
2022-07-05,0.9870053902203545,0.004928617564832484
2022-07-10,0.985655086215439,0.0075101496393141735
2022-07-15,0.9797475457498336,0.011018681882712461
2022-07-20,0.9808421132571565,0.01064947022476803
2022-07-25,0.9806868327628662,0.011375172737978636
2022-07-30,0.982250073300243,0.010311072781304961
2022-08-04,0.9827338936496203,0.009497962379964324
2022-08-09,0.9805522863972401,0.012891616228629362
2022-08-14,0.9793381915726377,0.015838033991838286
2022-08-19,0.9774022901378951,0.015005042696814394
2022-08-24,0.9821106125216851,0.010500515116356187
2022-08-29,0.9841831879445072,0.008204596225184121
2022-09-03,0.9842115569468153,0.010950878513177774
2022-09-08,0.9841370307351903,0.009076009595467527
2022-09-13,0.9878597976035136,0.010221561796350146
2022-09-18,0.9878806074132434,0.0068468588947825215
2022-09-23,0.9885102700322361,0.005662635524977037
2022-09-28,0.9888420863904074,0.007533522596181414
2022-10-03,0.9890447711177027,0.004929570558854861
2022-10-08,0.9880340545024934,0.004225405119312023
2022-10-13,0.9869055155418995,0.0071392731995761705
2022-10-18,0.9841352057086749,0.0071679236360919435
2022-10-23,0.9864838504628097,0.008591709202799723
2022-10-28,0.9847588804746774,0.00943964678386794
2022-11-02,0.9854348804174329,0.007820929211407274
2022-11-07,0.9874448723567756,0.007743320116540585
2022-11-12,0.9875060929443921,0.00877042332549878
2022-11-17,0.9870823747586636,0.009825345849091739
2022-11-22,0.9828303880356328,0.01148423490767784
2022-11-27,0.9852890804671941,0.009270227109060383
2022-12-02,0.9854776868385865,0.008832733611641018
2022-12-07,0.9848413558420888,0.00969720050745184
2022-12-12,0.9859461894207721,0.011878884748000156
2022-12-17,0.9890909255751119,0.007821239829681564
2022-12-22,0.9859649476623349,0.005558947898096677
2022-12-27,0.9838584656076758,0.0068237008566122154
2023-01-01,0.9790975305467944,0.010348702602320946
2023-01-06,0.9859333287668286,0.008236079230440846
2023-01-11,0.9855722210673701,0.010914983641971151
2023-01-16,0.9900554411428394,0.009101715059956966
2023-01-21,0.9915454901482277,0.007253087745086665
2023-01-26,0.9878498081925438,0.008167469815471404
2023-01-31,0.9875157506881146,0.01144901428627476
2023-02-05,0.9899530576902177,0.00667078653104367
2023-02-10,0.9887288643477302,0.007952968836425116
2023-02-15,0.9899594925435327,0.005373928161966781
2023-02-20,0.9901107502899283,0.004192977694642903
2023-02-25,0.9907725723483697,0.0053463254592488975
2023-03-02,0.9911512618796308,0.0039828256109220965
2023-03-07,0.9907004438682138,0.003256003499655289
2023-03-12,0.9916390190056191,0.005282350431401224
2023-03-17,0.9930678355909933,0.004106962563490738
2023-03-22,0.9910045070054823,0.007424674981423325
2023-03-27,0.9918156996667908,0.008105971546678392
2023-04-01,0.9909796640559243,0.00817748668547061
2023-04-06,0.9891067490057687,0.01170728644699006
2023-04-11,0.9835042294957345,0.011084176937656854
2023-04-16,0.9794845403902337,0.0106895986883741
2023-04-21,0.9823110683386572,0.011387579869136218
2023-04-26,0.9831881791381989,0.010838227574025075
2023-05-01,0.9808285616904727,0.01301910110331744
2023-05-06,0.9791039792423845,0.018051380803492383
2023-05-11,0.9722109689270666,0.01907677471456492
2023-05-16,0.9718205104811504,0.02003425260067427
2023-05-21,0.9787788562448819,0.016598457789842102
2023-05-26,0.9812399930847079,0.02192749362140196
2023-05-31,0.9772023339730875,0.02096707420452622
2023-06-05,0.9743415353269074,0.02337030392280253
2023-06-10,0.9788147440172166,0.016184958226526953
2023-06-15,0.9771763588810949,0.012598064930291367
2023-06-20,0.9835072552062843,0.008126685587214723
2023-06-25,0.978284225664161,0.013184403117574189
2023-06-30,0.9812056652781569,0.013582258309965975
2023-07-05,0.9788615651364833,0.012362114040158235
2023-07-10,0.9788215879676702,0.011340045614501816
2023-07-15,0.9806205831035789,0.011562173162957596
2023-07-20,0.9780460086311157,0.012672353445173068
2023-07-25,0.9885606654006664,0.006942250798739727
2023-07-30,0.9902631883034942,0.00465829413922176
2023-08-04,0.9903914073298372,0.004991262305528314
2023-08-09,0.9856894561913643,0.00880697018542407
2023-08-14,0.9886092945685888,0.004571448004749022
2023-08-19,0.9879765521551405,0.005498741177905474
2023-08-24,0.989924330326932,0.009639434354746226
2023-08-29,0.9926927501018533,0.005708594432290527
2023-09-03,0.9870345217765082,0.009809028294183583
2023-09-08,0.9903362085911728,0.009373624085085712
2023-09-13,0.990178214716717,0.009819733080410203
2023-09-18,0.9917877597621901,0.008169725602355684
2023-09-23,0.9907890207006702,0.0029905957473251076
2023-09-28,0.9918998023144555,0.004290367964079668
2023-10-03,0.9925964975506871,0.0030107269811371403
2023-10-08,0.9907467037417033,0.001869522054870284
2023-10-13,0.9901845282815936,0.00833519314899188
2023-10-18,0.9895916828544611,0.01109521605574206
2023-10-23,0.986291039667214,0.01358822505396568
2023-10-28,0.9857817144483462,0.014037096935741414
2023-11-02,0.9873836608799651,0.01248722752521474
2023-11-07,0.9873775540190385,0.009542342352392496
2023-11-12,0.9837328887170055,0.011510516266866014
2023-11-17,0.9825709341931017,0.012894924006986778
2023-11-22,0.9838329846837157,0.00811569615974073
2023-11-27,0.9818483938991219,0.010819432600218866
2023-12-02,0.9812273423157828,0.011417303365115037
2023-12-07,0.9766143264490686,0.01827536842309299
2023-12-12,0.9775242177522929,0.019076019964428734
2023-12-17,0.9718663283672183,0.023167681982055783
2023-12-22,0.9761428803487082,0.015711219547408527
2023-12-27,0.9755976097449341,0.022366196607835058
2024-01-01,0.9741652595451084,0.022782821468908417
2024-01-06,0.9762984662691689,0.024345735677637845
2024-01-11,0.9669602642682701,0.02882986686632451
2024-01-16,0.9744715543446076,0.026169253936605016
2024-01-21,0.9723525321141786,0.018804191362466884
2024-01-26,0.979348124580764,0.010827532992896861
2024-01-31,0.9762050134660641,0.023393868504716225
2024-02-05,0.9825387499236075,0.014222661814395477
2024-02-10,0.9809994603857808,0.013227474641304625
2024-02-15,0.9784112973483449,0.01184168240056361
2024-02-20,0.975752496929901,0.012991360996264988
2024-02-25,0.9799998145288957,0.012419451661208536
2024-03-01,0.9782685371137982,0.014441086166438596
2024-03-06,0.9762449297109184,0.01722306061564061
2024-03-11,0.9747537291809256,0.01992123053736873
2024-03-16,0.9832402226622172,0.015522907099724195
2024-03-21,0.9847820752007785,0.01323515604408423
2024-03-26,0.9840319301981113,0.011327371938226175
2024-03-31,0.9815424028010628,0.010493493785306392
2024-04-05,0.9828845927942126,0.010762121986982363
2024-04-10,0.9821146606334814,0.018439269311275264
2024-04-15,0.98512926098706,0.016297826610313836
2024-04-20,0.9845299039983695,0.014755253168793407
2024-04-25,0.9753432684219534,0.021732462169994617
2024-04-30,0.9740927065666849,0.020811901483942987
2024-05-05,0.9726303284072736,0.01954134447972833
2024-05-10,0.980818033190188,0.014954250609625339
2024-05-15,0.980099803473185,0.014000978302375339
2024-05-20,0.9840844180580988,0.007893626915703587
2024-05-25,0.9796574930368075,0.004594673663071541
2024-05-30,0.9803851025560149,0.00703136614385684
2024-06-04,0.9838398663344229,0.005431985232979698
2024-06-09,0.9863798999118636,0.007770332401951055
2024-06-14,0.9885808478655883,0.007540912707792653
2024-06-19,0.9863693086204046,0.009876085435897354
2024-06-24,0.9854791223348636,0.010239064825739625
2024-06-29,0.9845417251493983,0.01058330467238881
2024-07-04,0.9804997032244276,0.016741226850027765
2024-07-09,0.9793685855332266,0.019267932481035373
2024-07-14,0.9788444774538594,0.016963260093614364
2024-07-19,0.9812322413275859,0.013151507805632002
2024-07-24,0.9798339106695101,0.010258985895697452
2024-07-29,0.9797686611282189,0.015987251231396615
2024-08-03,0.9817715418179429,0.01533855724581823
2024-08-08,0.9780283217119765,0.01777320276405251
2024-08-13,0.9711595787665535,0.028272885967691938
2024-08-18,0.9614886512968882,0.030410922053274426
2024-08-23,0.9700013449737691,0.02238635615795175
2024-08-28,0.9703707985477326,0.027839694896131577
2024-09-02,0.9699662246799328,0.024884436040235044
2024-09-07,0.9806532609430889,0.011466288008939583
2024-09-12,0.9818485458652099,0.008805757279660695
2024-09-17,0.9824896965078369,0.010172815195079515
2024-09-22,0.983656023709856,0.010233494268073401
2024-09-27,0.9873793352073887,0.006533526228773746
2024-10-02,0.9867627413022108,0.0069776948785061
2024-10-07,0.9876047853805274,0.004613467018565377
2024-10-12,0.9857586306020756,0.007638165324759873
2024-10-17,0.986657599024918,0.0043286071814538744
2024-10-22,0.9878123639062949,0.006659849918879152
2024-10-27,0.9836924713720466,0.010064093706129063
2024-11-01,0.9836467196212654,0.00864882342162307
2024-11-06,0.9835900454055685,0.006649072264806712
2024-11-11,0.9791018180078229,0.011383525666942534
2024-11-16,0.9787190948486539,0.01565355048867755
2024-11-21,0.9796843054369507,0.013103066120322665
2024-11-26,0.9803512348016112,0.010093953377176609
2024-12-01,0.9798676399591909,0.014623128282815524
2024-12-06,0.974254461953165,0.017525761592132146
2024-12-11,0.9722726227722138,0.02368684526136505
2024-12-16,0.9754121447058475,0.01611209241378417
2024-12-21,0.9826565620232514,0.011176292115683233
2024-12-26,0.985335854525159,0.012301778067430469
2024-12-31,0.9898800626164387,0.007677888880575637
2025-01-05,0.9889559149808822,0.006496557398855455
2025-01-10,0.9867265566684893,0.01180358549150964
2025-01-15,0.9876403558978251,0.008447942058119193
2025-01-20,0.9854213740448354,0.010863072200666743
2025-01-25,0.9841799730713326,0.012175861196007307
2025-01-30,0.9849503050080427,0.007822184349007985
2025-02-04,0.9865013481113902,0.009096283592325517
2025-02-09,0.9868905272655025,0.008278285233492349
2025-02-14,0.9855902113592059,0.009309135113835833
2025-02-19,0.9871569033934526,0.007591315190913367
2025-02-24,0.9888129421653491,0.008685330590300062
2025-03-01,0.9884068925995301,0.008978559711788821
2025-03-06,0.9911531136585173,0.0059100319999626635
2025-03-11,0.9925398652508298,0.004216587676367883
2025-03-16,0.9927116533269655,0.00514774034426752
2025-03-21,0.9925210812162044,0.005249281638843979
2025-03-26,0.98882941131466,0.007503583448607759
2025-03-31,0.9872201469294722,0.009252249229732975
2025-04-05,0.985662224688835,0.013500190254718653
2025-04-10,0.9886137617307768,0.011385633992118139
2025-04-15,0.9844098346938513,0.009315964900578904
2025-04-20,0.9878382650578265,0.007028777311033047
2025-04-25,0.9836553688684668,0.009743545535127436
2025-04-30,0.987323889420547,0.007235190118343989
2025-05-05,0.9887701824767535,0.008558903971427568
2025-05-10,0.9864654660216126,0.014439774393834605
2025-05-15,0.9835053562937232,0.020191222842066477
2025-05-20,0.9791270893531234,0.031165148107497605
2025-05-25,0.9684887248080023,0.04300207972982101
2025-05-30,0.9618209989253286,0.03764291468697819
2025-06-04,0.9632670053658887,0.03089666648205756
2025-06-09,0.9625400124086539,0.029786755888302742
2025-06-14,0.9604900325833516,0.03242089754869846
2025-06-19,0.9539389020651882,0.028620890404958146
2025-06-24,0.9452051235419366,0.036840499392104945
2025-06-29,0.9612092809348591,0.021469710683746944
2025-07-04,0.9727222952666188,0.017335917882785407
2025-07-09,0.9661983171943711,0.027763258984395058
2025-07-14,0.9741964851312911,0.01949314188384398
2025-07-19,0.9747063415525593,0.01779327083689724
2025-07-24,0.9817829225582811,0.012598331729730856
2025-07-29,0.9861916217432133,0.008790244504154245
2025-08-03,0.9860304592049177,0.009363990050488139
2025-08-08,0.9910014403715419,0.0060907047868274215
2025-08-13,0.9929273424783178,0.0034490064701518104
2025-08-18,0.9922465419172358,0.004595430734032355
2025-08-23,0.9930467193279158,0.004904733356585141
2025-08-28,0.994946980146435,0.002781992294809957
2025-09-02,0.9939436444186309,0.004250393870938816
2025-09-07,0.9906819767634126,0.006543270155292489
2025-09-12,0.9896300118676862,0.007662357881770959
2025-09-17,0.9864468258249695,0.008275773581997397
2025-09-22,0.9899064480168259,0.004605520786181312
2025-09-27,0.9834061374016164,0.005876329034651462
2025-10-02,0.985944801870489,0.008473261819823852
2025-10-07,0.9829157076952214,0.005997296508846827
2025-10-12,0.9844687258049234,0.00680308335883084
2025-10-17,0.984160680677274,0.010206285074680535
2025-10-22,0.9834673189449872,0.01669773814393391
2025-10-27,0.9781965103770437,0.02151562943059074
2025-11-01,0.9824169632165428,0.016532098482850626
2025-11-06,0.9752827608837529,0.023470007310605497
2025-11-11,0.9789259738968974,0.016651222916188025
2025-11-16,0.9855650366381743,0.010306954976890464
2025-11-21,0.9853642939551366,0.016528624367923257
2025-11-26,0.9857757580347191,0.015156064250612241
2025-12-01,0.9859961616468559,0.016660687495785434
2025-12-06,0.9880720146782643,0.014265181973730246
2025-12-11,0.9858665391978723,0.013189108738595504
2025-12-16,0.9855296160967704,0.012910740786961725
2025-12-21,0.9864422392218752,0.010500351801427082
2025-12-26,0.9891706716899998,0.007892081533477303
2025-12-31,0.9864171223638346,0.010796195336087208
2026-01-05,0.9874282950795418,0.006807870377596895
2026-01-10,0.9871489256579677,0.007418429664567601
2026-01-15,0.9878334494516574,0.007565914920496384
2026-01-20,0.9852079776622233,0.009176946720024214
2026-01-25,0.9841308464239905,0.009512381740673231
2026-01-30,0.984603632609795,0.009178966486346907
2026-02-04,0.9869217057903835,0.007343983233094798
2026-02-09,0.9778648605573366,0.010358484308703345
2026-02-14,0.9810058377690093,0.012061590428063927
2026-02-19,0.9827279344840856,0.013441677736146351
2026-02-24,0.9849945160652731,0.015107498096459001
2026-03-01,0.9891724328981635,0.011463516720585393
2026-03-06,0.9867392871840636,0.013467113102390887
2026-03-11,0.9890369670879511,0.012290071405470336
2026-03-16,0.9920706176041295,0.006848646664833813
2026-03-21,0.9936265348666726,0.00663218529623712
2026-03-26,0.9929134879121586,0.0052393062783629984
2026-03-31,0.9919824803458566,0.006042259923485887
